region_name,tpak_male,tpak_female,year,admin_level
Kaimana,73.42,56.44,2025,City_Regency
Teluk Wondama,74.76,57.55,2025,City_Regency
Teluk Bintuni,83.31,55.12,2025,City_Regency
Manokwari,80.79,54.07,2025,City_Regency
Sorong Selatan,,,2025,City_Regency
Sorong,,,2025,City_Regency
Raja Ampat,,,2025,City_Regency
Tambrauw,,,2025,City_Regency
Maybrat,,,2025,City_Regency
Manokwari Selatan,81.87,65.19,2025,City_Regency
Pegunungan Arfak,90.22,89.32,2025,City_Regency
Kota Sorong,,,2025,City_Regency
PAPUA BARAT DAYA,80.35,54.63,2025,Province
Raja Ampat,79.0,49.23,2025,City_Regency
Sorong,84.28,54.64,2025,City_Regency
Sorong Selatan,76.61,61.12,2025,City_Regency
Maybrat,83.94,77.06,2025,City_Regency
Tambrauw,86.09,73.24,2025,City_Regency
Kota Sorong,78.61,49.02,2025,City_Regency
PAPUA,75.97,50.54,2025,Province
Merauke,,,2025,City_Regency
Jayawijaya,,,2025,City_Regency
Jayapura,77.66,50.87,2025,City_Regency
Nabire,,,2025,City_Regency
Kepulauan Yapen,70.09,40.95,2025,City_Regency
Biak Numfor,81.3,66.05,2025,City_Regency
Paniai,,,2025,City_Regency
Puncak Jaya,,,2025,City_Regency
Mimika,,,2025,City_Regency
Boven Digoel,,,2025,City_Regency
Mappi,,,2025,City_Regency
Asmat,,,2025,City_Regency
Yahukimo,,,2025,City_Regency
Pegunungan Bintang,,,2025,City_Regency
Tolikara,,,2025,City_Regency
Sarmi,80.36,63.94,2025,City_Regency
Keerom,87.71,68.69,2025,City_Regency
Waropen,76.36,52.94,2025,City_Regency
Supiori,66.74,47.44,2025,City_Regency
Mamberamo Raya,65.7,28.98,2025,City_Regency
Nduga,,,2025,City_Regency
Lanny Jaya,,,2025,City_Regency
Mamberamo Tengah,,,2025,City_Regency
Yalimo,,,2025,City_Regency
Puncak,,,2025,City_Regency
Dogiyai,,,2025,City_Regency
Intan Jaya,,,2025,City_Regency
Deiyai,,,2025,City_Regency
Kota Jayapura,74.5,46.0,2025,City_Regency
PAPUA SELATAN,78.24,55.32,2025,Province
Merauke,79.57,52.08,2025,City_Regency
Boven Digoel,78.87,51.09,2025,City_Regency
Mappi,74.54,55.56,2025,City_Regency
Asmat,78.42,65.43,2025,City_Regency
PAPUA TENGAH,80.58,66.09,2025,Province
Mimika,84.56,47.77,2025,City_Regency
Dogiyai,93.77,81.19,2025,City_Regency
Deiyai,71.87,68.39,2025,City_Regency
Nabire,82.98,52.37,2025,City_Regency
Paniai,72.62,62.8,2025,City_Regency
Intan Jaya,60.23,53.43,2025,City_Regency
Puncak,93.06,91.58,2025,City_Regency
Puncak Jaya,84.94,84.0,2025,City_Regency
PAPUA PEGUNUNGAN,92.87,88.08,2025,Province
Nduga,92.79,93.39,2025,City_Regency
Jayawijaya,85.11,69.73,2025,City_Regency
Lanny Jaya,96.71,95.91,2025,City_Regency
Tolikara,94.68,93.26,2025,City_Regency
Mamberamo Tengah,89.73,82.94,2025,City_Regency
Yalimo,91.13,90.72,2025,City_Regency
Yahukimo,96.01,91.82,2025,City_Regency
Pegunungan Bintang,90.44,89.32,2025,City_Regency
INDONESIA,84.4,56.63,2025,National
